modelo,capas,fold,val_accuracy,val_recall,val_f1,val_auc,val_loss
6,"[256, 128, 128, 64, 32]",1,0.7371188402175903,0.8457446808510638,0.20280612244897958,0.8558938080307852,0.47683030366897583
6,"[256, 128, 128, 64, 32]",2,0.5782498717308044,0.9414893617021277,0.15006358626536667,0.8597322019366083,0.7219173908233643
6,"[256, 128, 128, 64, 32]",3,0.9604543447494507,0.0,0.0,0.5,0.6928678154945374
6,"[256, 128, 128, 64, 32]",4,0.6512410640716553,0.898936170212766,0.16933867735470942,0.8487141312755705,0.6058480143547058
6,"[256, 128, 128, 64, 32]",5,0.9604543447494507,0.0,0.0,0.5,0.6929442286491394
